entity1,relation,entity2
quiz_263,has_question,question_3937
quiz_263,has_question,question_3938
quiz_263,has_question,question_3939
module_66,has_quiz,quiz_264
quiz_264,has_question,question_3940
quiz_264,has_question,question_3941
quiz_264,has_question,question_3942
quiz_264,has_question,question_3943
quiz_264,has_question,question_3944
quiz_264,has_question,question_3945
quiz_264,has_question,question_3946
quiz_264,has_question,question_3947
quiz_264,has_question,question_3948
quiz_264,has_question,question_3949
quiz_264,has_question,question_3950
quiz_264,has_question,question_3951
quiz_264,has_question,question_3952
quiz_264,has_question,question_3953
quiz_264,has_question,question_3954
quiz_264,has_question,question_3955
quiz_264,has_question,question_3956
quiz_264,has_question,question_3957
quiz_264,has_question,question_3958
quiz_264,has_question,question_3959
user_39,attempted,quiz_256
user_39,has_score,quiz_256:18.0
user_40,attempted,quiz_256
user_40,has_score,quiz_256:17.0
user_42,attempted,quiz_256
user_42,has_score,quiz_256:15.0
user_43,attempted,quiz_256
user_43,has_score,quiz_256:16.0
user_44,attempted,quiz_256
user_44,has_score,quiz_256:19.0
user_45,attempted,quiz_256
user_45,has_score,quiz_256:19.0
user_47,attempted,quiz_256
user_47,has_score,quiz_256:16.0
user_48,attempted,quiz_256
user_48,has_score,quiz_256:17.0
user_49,attempted,quiz_256
user_49,has_score,quiz_256:18.0
user_50,attempted,quiz_256
user_50,has_score,quiz_256:16.0
user_52,attempted,quiz_256
user_52,has_score,quiz_256:20.0
user_53,attempted,quiz_256
user_53,has_score,quiz_256:17.0
user_54,attempted,quiz_256
user_54,has_score,quiz_256:18.0
user_55,attempted,quiz_256
user_55,has_score,quiz_256:15.0
user_56,attempted,quiz_256
user_56,has_score,quiz_256:20.0
user_57,attempted,quiz_256
user_57,has_score,quiz_256:18.0
user_58,attempted,quiz_256
user_58,has_score,quiz_256:16.0
user_59,attempted,quiz_256
user_59,has_score,quiz_256:20.0
user_60,attempted,quiz_256
user_60,has_score,quiz_256:19.0
user_62,attempted,quiz_256
user_62,has_score,quiz_256:19.0
user_63,attempted,quiz_256
user_63,has_score,quiz_256:18.0
user_64,attempted,quiz_256
user_64,has_score,quiz_256:15.0
user_65,attempted,quiz_256
user_65,has_score,quiz_256:16.0
user_66,attempted,quiz_256
user_66,has_score,quiz_256:15.0
user_71,attempted,quiz_256
user_71,has_score,quiz_256:19.0
user_39,attempted,quiz_257
user_39,has_score,quiz_257:19.0
user_40,attempted,quiz_257
user_40,has_score,quiz_257:17.0
user_42,attempted,quiz_257
user_42,has_score,quiz_257:16.0
user_43,attempted,quiz_257
user_43,has_score,quiz_257:17.0
user_44,attempted,quiz_257
user_44,has_score,quiz_257:18.0
user_45,attempted,quiz_257
user_45,has_score,quiz_257:19.0
user_47,attempted,quiz_257
user_47,has_score,quiz_257:17.0
user_48,attempted,quiz_257
user_48,has_score,quiz_257:15.0
user_49,attempted,quiz_257
user_49,has_score,quiz_257:19.0
user_50,attempted,quiz_257
user_50,has_score,quiz_257:17.0
user_52,attempted,quiz_257
user_52,has_score,quiz_257:19.0
user_53,attempted,quiz_257
user_53,has_score,quiz_257:16.0
user_54,attempted,quiz_257
user_54,has_score,quiz_257:18.0
user_55,attempted,quiz_257
user_55,has_score,quiz_257:14.0
user_56,attempted,quiz_257
user_56,has_score,quiz_257:18.0
user_57,attempted,quiz_257
user_57,has_score,quiz_257:18.0
user_58,attempted,quiz_257
user_58,has_score,quiz_257:16.0
user_59,attempted,quiz_257
user_59,has_score,quiz_257:18.0
user_60,attempted,quiz_257
user_60,has_score,quiz_257:19.0
user_62,attempted,quiz_257
user_62,has_score,quiz_257:15.0
user_63,attempted,quiz_257
user_63,has_score,quiz_257:18.0
user_64,attempted,quiz_257
user_64,has_score,quiz_257:13.0
user_65,attempted,quiz_257
user_65,has_score,quiz_257:16.0
user_66,attempted,quiz_257
user_66,has_score,quiz_257:14.0
user_71,attempted,quiz_257
user_71,has_score,quiz_257:18.0
user_39,attempted,quiz_258
user_39,has_score,quiz_258:18.0
user_40,attempted,quiz_258
user_40,has_score,quiz_258:15.0
user_42,attempted,quiz_258
user_42,has_score,quiz_258:17.0
user_43,attempted,quiz_258
user_43,has_score,quiz_258:17.0
user_44,attempted,quiz_258
user_44,has_score,quiz_258:19.0
user_45,attempted,quiz_258
user_45,has_score,quiz_258:19.0
user_47,attempted,quiz_258
user_47,has_score,quiz_258:19.0
user_48,attempted,quiz_258
user_48,has_score,quiz_258:17.0
user_49,attempted,quiz_258
user_49,has_score,quiz_258:18.0
user_50,attempted,quiz_258
user_50,has_score,quiz_258:17.0
user_52,attempted,quiz_258
user_52,has_score,quiz_258:19.0
user_53,attempted,quiz_258
user_53,has_score,quiz_258:15.0
user_54,attempted,quiz_258
user_54,has_score,quiz_258:19.0
user_55,attempted,quiz_258
user_55,has_score,quiz_258:14.0
user_56,attempted,quiz_258
user_56,has_score,quiz_258:18.0
user_57,attempted,quiz_258
user_57,has_score,quiz_258:18.0
user_58,attempted,quiz_258
user_58,has_score,quiz_258:15.0
user_59,attempted,quiz_258
user_59,has_score,quiz_258:18.0
user_60,attempted,quiz_258
user_60,has_score,quiz_258:18.0
user_62,attempted,quiz_258
user_62,has_score,quiz_258:15.0
user_63,attempted,quiz_258
user_63,has_score,quiz_258:19.0
user_64,attempted,quiz_258
user_64,has_score,quiz_258:13.0
user_65,attempted,quiz_258
user_65,has_score,quiz_258:15.0
user_66,attempted,quiz_258
user_66,has_score,quiz_258:13.0
user_71,attempted,quiz_258
user_71,has_score,quiz_258:18.0
user_39,attempted,quiz_259
user_39,has_score,quiz_259:18.0
user_40,attempted,quiz_259
user_40,has_score,quiz_259:17.0
user_42,attempted,quiz_259
user_42,has_score,quiz_259:18.0
user_43,attempted,quiz_259
user_43,has_score,quiz_259:15.0
user_44,attempted,quiz_259
user_44,has_score,quiz_259:18.0
user_45,attempted,quiz_259
user_45,has_score,quiz_259:19.0
user_47,attempted,quiz_259
user_47,has_score,quiz_259:16.0
user_48,attempted,quiz_259
user_48,has_score,quiz_259:16.0
user_49,attempted,quiz_259
user_49,has_score,quiz_259:18.0
user_50,attempted,quiz_259
user_50,has_score,quiz_259:16.0
user_52,attempted,quiz_259
user_52,has_score,quiz_259:18.0
user_53,attempted,quiz_259
user_53,has_score,quiz_259:17.0
user_54,attempted,quiz_259
user_54,has_score,quiz_259:19.0
user_55,attempted,quiz_259
user_55,has_score,quiz_259:14.0
user_56,attempted,quiz_259
user_56,has_score,quiz_259:19.0
user_57,attempted,quiz_259
user_57,has_score,quiz_259:19.0
user_58,attempted,quiz_259
user_58,has_score,quiz_259:16.0
user_59,attempted,quiz_259
user_59,has_score,quiz_259:19.0
user_60,attempted,quiz_259
user_60,has_score,quiz_259:18.0
user_62,attempted,quiz_259
user_62,has_score,quiz_259:17.0
user_63,attempted,quiz_259
user_63,has_score,quiz_259:19.0
user_64,attempted,quiz_259
user_64,has_score,quiz_259:17.0
user_65,attempted,quiz_259
user_65,has_score,quiz_259:15.0
user_66,attempted,quiz_259
user_66,has_score,quiz_259:15.0
user_71,attempted,quiz_259
user_71,has_score,quiz_259:18.0
user_39,attempted,quiz_260
user_39,has_score,quiz_260:18.0
user_40,attempted,quiz_260
user_40,has_score,quiz_260:16.0
user_42,attempted,quiz_260
user_42,has_score,quiz_260:16.0
user_43,attempted,quiz_260
user_43,has_score,quiz_260:17.0
user_44,attempted,quiz_260
user_44,has_score,quiz_260:18.0
user_45,attempted,quiz_260
user_45,has_score,quiz_260:19.0
user_47,attempted,quiz_260
user_47,has_score,quiz_260:18.0
user_48,attempted,quiz_260
user_48,has_score,quiz_260:16.0
user_49,attempted,quiz_260
user_49,has_score,quiz_260:18.0
user_50,attempted,quiz_260
user_50,has_score,quiz_260:19.0
user_52,attempted,quiz_260
user_52,has_score,quiz_260:19.0
user_53,attempted,quiz_260
user_53,has_score,quiz_260:16.0
user_54,attempted,quiz_260
user_54,has_score,quiz_260:19.0
user_55,attempted,quiz_260
user_55,has_score,quiz_260:14.0
user_56,attempted,quiz_260
user_56,has_score,quiz_260:18.0
user_57,attempted,quiz_260
user_57,has_score,quiz_260:18.0
user_58,attempted,quiz_260
user_58,has_score,quiz_260:16.0
user_59,attempted,quiz_260
user_59,has_score,quiz_260:19.0
user_60,attempted,quiz_260
user_60,has_score,quiz_260:19.0
user_62,attempted,quiz_260
user_62,has_score,quiz_260:17.0
user_63,attempted,quiz_260
user_63,has_score,quiz_260:19.0
user_64,attempted,quiz_260
user_64,has_score,quiz_260:13.0
user_65,attempted,quiz_260
user_65,has_score,quiz_260:15.0
user_66,attempted,quiz_260
user_66,has_score,quiz_260:16.0
user_71,attempted,quiz_260
user_71,has_score,quiz_260:18.0
user_39,attempted,quiz_261
user_39,has_score,quiz_261:19.0
user_40,attempted,quiz_261
user_40,has_score,quiz_261:15.0
user_42,attempted,quiz_261
user_42,has_score,quiz_261:16.0
user_43,attempted,quiz_261
user_43,has_score,quiz_261:16.0
user_44,attempted,quiz_261
user_44,has_score,quiz_261:18.0
user_45,attempted,quiz_261
user_45,has_score,quiz_261:18.0
user_47,attempted,quiz_261
user_47,has_score,quiz_261:17.0
user_48,attempted,quiz_261
user_48,has_score,quiz_261:15.0
user_49,attempted,quiz_261
user_49,has_score,quiz_261:20.0
user_50,attempted,quiz_261
user_50,has_score,quiz_261:15.0
user_52,attempted,quiz_261
user_52,has_score,quiz_261:20.0
user_53,attempted,quiz_261
user_53,has_score,quiz_261:16.0
user_54,attempted,quiz_261
user_54,has_score,quiz_261:18.0
user_55,attempted,quiz_261
user_55,has_score,quiz_261:13.0
user_56,attempted,quiz_261
user_56,has_score,quiz_261:19.0
user_57,attempted,quiz_261
user_57,has_score,quiz_261:18.0
user_58,attempted,quiz_261
user_58,has_score,quiz_261:16.0
user_59,attempted,quiz_261
user_59,has_score,quiz_261:19.0
user_60,attempted,quiz_261
user_60,has_score,quiz_261:18.0
user_62,attempted,quiz_261
user_62,has_score,quiz_261:15.0
user_63,attempted,quiz_261
user_63,has_score,quiz_261:18.0
user_64,attempted,quiz_261
user_64,has_score,quiz_261:12.0
user_65,attempted,quiz_261
user_65,has_score,quiz_261:17.0
user_66,attempted,quiz_261
user_66,has_score,quiz_261:13.0
user_71,attempted,quiz_261
user_71,has_score,quiz_261:19.0
user_39,attempted,quiz_262
user_39,has_score,quiz_262:19.0
user_40,attempted,quiz_262
user_40,has_score,quiz_262:15.0
user_42,attempted,quiz_262
user_42,has_score,quiz_262:16.0
user_43,attempted,quiz_262
user_43,has_score,quiz_262:17.0
user_44,attempted,quiz_262
user_44,has_score,quiz_262:19.0
user_45,attempted,quiz_262
user_45,has_score,quiz_262:18.0
user_47,attempted,quiz_262
user_47,has_score,quiz_262:19.0
user_48,attempted,quiz_262
user_48,has_score,quiz_262:17.0
user_49,attempted,quiz_262
user_49,has_score,quiz_262:20.0
user_50,attempted,quiz_262
user_50,has_score,quiz_262:15.0
user_52,attempted,quiz_262
user_52,has_score,quiz_262:18.0
user_53,attempted,quiz_262
user_53,has_score,quiz_262:15.0
user_54,attempted,quiz_262
user_54,has_score,quiz_262:19.0
user_55,attempted,quiz_262
user_55,has_score,quiz_262:13.0
user_56,attempted,quiz_262
user_56,has_score,quiz_262:19.0
user_57,attempted,quiz_262
user_57,has_score,quiz_262:18.0
user_58,attempted,quiz_262
user_58,has_score,quiz_262:15.0
user_59,attempted,quiz_262
user_59,has_score,quiz_262:18.0
user_60,attempted,quiz_262
user_60,has_score,quiz_262:19.0
user_62,attempted,quiz_262
user_62,has_score,quiz_262:16.0
user_63,attempted,quiz_262
user_63,has_score,quiz_262:18.0
user_64,attempted,quiz_262
user_64,has_score,quiz_262:15.0
user_65,attempted,quiz_262
user_65,has_score,quiz_262:15.0
user_66,attempted,quiz_262
user_66,has_score,quiz_262:13.0
user_71,attempted,quiz_262
user_71,has_score,quiz_262:18.0
user_39,attempted,quiz_263
user_39,has_score,quiz_263:18.0
user_40,attempted,quiz_263
user_40,has_score,quiz_263:16.0
user_42,attempted,quiz_263
user_42,has_score,quiz_263:15.0
user_44,attempted,quiz_263
user_44,has_score,quiz_263:18.0
user_45,attempted,quiz_263
user_45,has_score,quiz_263:18.0
user_47,attempted,quiz_263
user_47,has_score,quiz_263:15.0
user_48,attempted,quiz_263
user_48,has_score,quiz_263:15.0
user_49,attempted,quiz_263
user_49,has_score,quiz_263:19.0
user_50,attempted,quiz_263
user_50,has_score,quiz_263:17.0
user_52,attempted,quiz_263
user_52,has_score,quiz_263:20.0
user_53,attempted,quiz_263
user_53,has_score,quiz_263:16.0
user_54,attempted,quiz_263
user_54,has_score,quiz_263:18.0
user_55,attempted,quiz_263
user_55,has_score,quiz_263:15.0
user_56,attempted,quiz_263
user_56,has_score,quiz_263:20.0
user_57,attempted,quiz_263
user_57,has_score,quiz_263:18.0
user_58,attempted,quiz_263
user_58,has_score,quiz_263:16.0
user_59,attempted,quiz_263
user_59,has_score,quiz_263:19.0
user_60,attempted,quiz_263
user_60,has_score,quiz_263:19.0
user_62,attempted,quiz_263
user_62,has_score,quiz_263:17.0
user_63,attempted,quiz_263
user_63,has_score,quiz_263:19.0
user_65,attempted,quiz_263
user_65,has_score,quiz_263:16.0
user_66,attempted,quiz_263
user_66,has_score,quiz_263:12.0
user_71,attempted,quiz_263
user_71,has_score,quiz_263:18.0
user_39,attempted,quiz_264
user_39,has_score,quiz_264:19.0
user_40,attempted,quiz_264
user_40,has_score,quiz_264:16.0
user_42,attempted,quiz_264
user_42,has_score,quiz_264:16.0
user_43,attempted,quiz_264
user_43,has_score,quiz_264:17.0
user_44,attempted,quiz_264
user_44,has_score,quiz_264:19.0
user_45,attempted,quiz_264
user_45,has_score,quiz_264:18.0
user_47,attempted,quiz_264
user_47,has_score,quiz_264:16.0
user_48,attempted,quiz_264
user_48,has_score,quiz_264:15.0
user_49,attempted,quiz_264
user_49,has_score,quiz_264:19.0
user_50,attempted,quiz_264
user_50,has_score,quiz_264:16.0
user_52,attempted,quiz_264
user_52,has_score,quiz_264:18.0
user_53,attempted,quiz_264
user_53,has_score,quiz_264:15.0
user_54,attempted,quiz_264
user_54,has_score,quiz_264:18.0
user_55,attempted,quiz_264
user_55,has_score,quiz_264:13.0
user_56,attempted,quiz_264
user_56,has_score,quiz_264:18.0
user_57,attempted,quiz_264
user_57,has_score,quiz_264:20.0
user_58,attempted,quiz_264
user_58,has_score,quiz_264:16.0
user_59,attempted,quiz_264
user_59,has_score,quiz_264:19.0
user_60,attempted,quiz_264
user_60,has_score,quiz_264:18.0
user_62,attempted,quiz_264
